name,line
[Action: The volcano on Jougo’s head erupts.],
Man,"Huh? Our AC is running, isn’t it?"
Kenjaku,"Jougo, don’t get too excited. You’ll make it hot in here."
Man,"Sir, have you decided on your order?"
[Action: The waiter bursts into flames.],
Woman,Ahh!
Man,Ahh!
Woman,Ah… No!!
Kenjaku,I wish you wouldn’t cause too much commotion.
Jougo,This is hardly anything.
[Action: Jougo makes other people in the restaurant combust.],
Man,"Ahh!

Ahhh!"
Girl,"What?

Ahh!"
[Action: Kenjaku coughs slightly.],
Kenjaku,I’m glad we didn’t choose an expensive restaurant.
Woman,Ah… Ahh… Ahh! Ngh…
Jougo,"Getou, how strong am I in terms of Sukuna’s fingers?"
Kenjaku,"At a low estimate, I’d say eight or nine fingers?"
Jougo,"That’s plenty. Give me the Prison Realm! I’ll add it to my collection.

In return, I will… kill Gojou Satoru."
Woman,Help me --
[Action: Jougo ignites the last woman in the restaurant.],
,
,
,
[Scene: At Okazaki’s mother’s apartment. Fushiguro talks to Okazaki’s mother.],
Fushiguro,"By the time we arrived on the scene, your son was already dead."
Mother,Ahh…
Fushiguro,"To be honest, I was skeptical about saving any of the people in there. But my friend was different.

He wasn’t successful, but he tried to bring your son’s body back to you after we confirmed his death."
Itadori,(Flashback) Please.
[Action: Fushiguro takes out a bag with Okazaki’s name tag.],
Fushiguro,"Take this, at least."
[Action: Okazaki’s mother takes the bag.],
Fushiguro,I’m sorry we weren’t able to save Tadashi-san.
Mother,"It’s all right… Don’t apologize… I’m the only one who will mourn his passing, anyway…

Wahhh…"
[Action: Okazaki’s mother falls to her knees and cries.],
,
[Scene: At Tokyo Metropolitan Jujutsu Technical High School. Kugisaki and Panda run around the field.],
Maki,"You’re late, Megumi."
Inumaki,Kelp.
Maki,What were you doing?
Fushiguro,"What does it matter?

Zenin-senpai…"
Maki,Huh?
Fushiguro,… what kinds of people do you want to save as a jujutsu sorcerer?
Maki,Huh? It’s not like I care if my actions save anyone.
Fushiguro,I shouldn’t have asked.
Maki,What?!
[Action: Panda holds Kugisaki by the legs and spins her around in the air.],
Kugisaki,"Fushiguro! Quit asking interview prep questions!

Switch with me! I’m sick of these school uniforms! Let me go buy some cute tracksuits!"
Panda,Here we go!
Kugisaki,Ahh! Ahh! Ahh!
Panda,There!
[Action: Panda throws Kugisaki.],
Kugisaki,Ahh!
Fushiguro,What are those two doing?
Panda,Falling practice.
Inumaki,Mustard leaf.
Panda,"You’re both weak in close quarters, after all."
Maki,So first… land a blow on us. We’ll talk after that.
,
[Scene: In a secluded room. Gojou teaches Itadori about using cursed energy.],
Gojou,"You’re a head above the rest when it comes to close combat, Yuuji. So what you need to learn right now is how to control cursed energy, as well as the bare minimum of jujutsu knowledge."
Itadori,Hehehe…
Gojou,What’s the matter?
Itadori,"Oh, I figured you’d be the best person to train me, so I’m just happy.

I’m weak, and I couldn’t save anybody. Worse, I nearly killed Fushiguro.

As I am now, I won’t be able to face them.

I want to become strong.

Teach me to be the strongest!"
Gojou,Fufu! You’ve got a keen eye.
Itadori,"Sensei, you’re the one who called yourself the strongest."
Gojou,"All right, first, take a look at those drink cans over there."
[Action: Gojou explodes two soda cans without touching them.],
Itadori,Woah!
Gojou,"This is with cursed energy, and this is with a cursed technique."
Itadori,I see. I don’t get it.
Gojou,"Right, well…

Think of cursed energy as electricity and cursed techniques as appliances.

Electricity by itself is hard to use, right?

That’s why we run electricity through appliances to achieve various results.

Here, I just fired off pure cursed energy.

Here, I channeled cursed energy into a cursed technique to activate it and twist the can with jujutsu."
Itadori,"In other words, I’m about to learn a very, very good cursed technique?!"
Gojou,"No, you can’t use cursed techniques."
Itadori,What?
Gojou,"Setting aside simple Shikigami and barriers, cursed techniques are fundamentally etched into your body from the day you’re born."
Itadori,Huh?
Gojou,So the power of a jujutsu sorcerer is roughly 80% innate talent.
Itadori,Ahh… Ahhh…
[Action: Itadori falls to the ground in disappointment.],
Gojou,You okay?
Itadori,I just thought I’d be able to pull off thunder or fire or a power bomb or something…
Gojou,"You can pull off a power bomb. Oonita’s, right?"
Itadori,"Ahh… This sucks… I wanted to pull off a Spirit Gun or Bankai, or Rasengan, or a Dodon Ray…"
Gojou,"(Thoughts) You just can’t use them yet. Eventually Sukuna’s cursed techniques will be engraved into your body.

Let’s just ignore what you can’t do! We’re going to enhance your strengths. We’ll get you to imbue your fighting style with cursed energy. I’m way more scared of someone who can force their way through the basics than I am of inferior jujutsu!"
Itadori,Huh?
Gojou,"Like I just said, your talent for close combat is top-notch!"
Itadori,"Ah!

But wait! I can already do that!"
Gojou,Get up.
Itadori,"Back then, I somehow managed to get the hang of that."
Gojou,Then give it a try.
[Action: Gojou points to his palm.],
Gojou,Hit me here. Not that you actually can.
Itadori,Don’t blame me if you get hurt.
Gojou,Just hurry up and do it.
[Action: Itadori punches Gojou’s palm.],
Gojou,That didn’t have any cursed energy behind it.
Itadori,How?!
Gojou,"Negative emotions are the source of cursed energy. In the incident you’re referring to, you were probably brimming with anger and fear."
Itadori,"Ah! So you have to be constantly flipping out to use cursed energy?

Oh! Now that you mention it, Fushiguro’s always a bit snappy."
Fushiguro,(Imagination) Grr… Demon Dogs!
Demon Dog,"(Imagination) Woof, woof!"
Gojou,Not like that.
,
[Scene: On the track field. Fushiguro feels a sensation.],
Fushiguro,Ngh…
[Action: Panda continues spinning Kugisaki in a circle.],
Kugisaki,Ahh!
Maki,What’s the matter?
Fushiguro,I just got really irritated.
Maki,Huh?
Fushiguro,"No, not at you."
[Action: Panda tosses Kugisaki.],
Panda,Hup!
Inumaki,Salmon roe!
Maki,"There’s only a month and a half until the Exchange Event, so no dawdling. Here, you can try the long one next."
[Action: Maki gives Fushiguro a staff.],
Fushiguro,This actually feels pretty good.
,
[Scene: In the secluded room. Gojou continues to teach Itadori.],
Gojou,"Everyone’s trained to produce cursed energy using the faintest sparks of emotion.

They’ve also trained on how not to waste cursed energy when emotions are flaring, too.

There are several methods to train this. I’ll be having you use a pretty exhausting one."
Itadori,L-Like what?
Gojou,Watching movies.
Itadori,Watching movies?
Gojou,"Yep. Everything from masterpieces to C-grade horror films and terrible French movies! You’ll be watching them nonstop as long as you’re awake. Of course, you won’t just be watching them."
[Action: Gojou brings out one of Yaga’s cursed puppets. It sleeps deeply.],
Gojou,You’ll be watching them with this guy.
Itadori,What’s with the cute but creepy doll?
Gojou,It’s cute?
[Action: Gojou gives Itadori the doll.],
Gojou,It’s a cursed corpse the principal made.
Itadori,"Ah, I knew it! It’s his style."
[Action: Itadori tries to wake the puppet but can’t.],
Itadori,And? I don’t understand what you’re getting at here.
Gojou,"Don’t be hasty, now. You’ll see soon."
[Action: The puppet wakes up.],
Puppet,Grr… Ngh!
[Action: The puppet punches Itadori in the face.],
Itadori,Gahh!
Gojou,"That cursed corpse will wake up and attack you, just like that, if you don’t keep pouring a set amount of cursed energy into it."
Itadori,Oww!
Gojou,"Like I said, we have all kinds of movies available here. Heart-throbbers, thrillers, exciting ones, ones that’ll make you cry, laugh, or feel disgusted!"
Itadori,Urgh…
Gojou,"Your first goal is to watch an entire movie from start to finish without waking the cursed corpse.

This trains you to maintain a steady output of cursed energy, no matter what emotions you feel. You can’t use too much or too little."
[Action: Itadori picks up the puppet again. It wakes up momentarily.],
Puppet,"Grrr!

Grr…"
[Action: The puppet goes back to sleep.],
Itadori,Phew… Ah!
Puppet,Grrr!
Gojou,"I have to set to the faint level of cursed energy you can produce right now, but it’ll steadily start demanding greater output, so don’t let your guard down."
Itadori,I couldn’t let it down even if I wanted to.
Gojou,"What do you want to start with? I recommend this one! The heroine’s annoying, but she dies spectacularly in the end."
Itadori,"Major spoilers.

I say we start off with an action --"
[Action: The puppet punches Itadori in the face.],
Puppet,Grr!
Itadori,Erk!
[Action: Itadori throws the puppet at the ground.],
Itadori,"Oh, come on!"
Gojou,"Hey, even if you’re irritated, keep the cursed energy steady."
,
"[Scene: On the track field. Fushiguro, Maki, Panda, and Inumaki rest.]",
Panda,"Carrying cursed tools, huh?"
Fushiguro,"I agree with supplementing my close combat with weapons, but with my cursed technique, I want to be able to free up both my hands at any time. With swords, you lose time sheathing them.

Zenin-senpai, you often carry more than two around with you, right? How do you do that?"
Maki,I make Panda carry them.
Panda,Heh…
Fushiguro,"(Thoughts) I shouldn’t have asked, part two."
Panda,Some sorcerers keep cursed spirits that can store and retrieve objects.
Maki,"He can’t do that. It’s a rare thing, and it takes time to tame them, as well. But if you find any, let me know."
Panda,A year’s supply of Calpas.
Sukuna,"(Flashback) I don’t get it, though. Why… did you run back then?

(Flashback) Heh, what a waste of talent."
Fushiguro,(Thoughts) I have the potential to beat special-grades? Is that what he meant by that?
[Action: Fushiguro puts his hand to the ground.],
Fushiguro,Mm…
[Action: Fushiguro’s fingers go through the concrete.],
Inumaki,"Tuna, tuna."
Maki,Huh? What?
Fushiguro,Senpai… I think I can do it.
,
[Scene: In the city. Kugisaki goes on a shopping trip but looks around the area frantically.],
Kugisaki,Ngh… Ngh… Ura-Hara! Where’s Ura-Hara?! Underground?!
,
[Scene: In the secluded room. Itadori watches a movie.],
Man,“Do I cut the red wire or the blue wire?”
Woman,"“You know, in the area where I used to live, the designated trash bags…”"
Man,"“Hey, what are you going on about right now?”"
Woman,"“… were red for plastic trash and blue for combustible trash. I always thought, ‘Shouldn’t it be the opposite?’”

“It should be red! Anyone would go with red!”"
Man,“I’ll trust you.”
Woman,“Ngh…”
Puppet,Ngh!
[Action: Yaga’s puppet punches Itadori in the face.],
Itadori,Don’t do that while I’m drinking soda!
Gojou,"Don’t drink it, then."
Itadori,But you gotta have chips and soda when watching movies at home!
Gojou,"That’s true.

Okay, I have some business to deal with. Just keep hanging in there."
Itadori,Will this really make me stronger?
Gojou,"Fufu…

Oh, right.

Did you talk to Sukuna while you were dead?"
Itadori,Talk?
Gojou,"When he fixed your heart, did he propose any conditions or contracts?"
Itadori,"Oh, I think we did talk about something… but I can’t remember what it was."
Gojou,I see.
,
"[Scene: At night, in a car. Ijichi drives Gojou back toward the school.]",
Ijichi,We have a bit of time before your appointment with the principal. Did you want to stop anywhere?
Gojou,"It’s fine. I’ll show up early for a change.

Hmm…

Stop the car."
Ijichi,Huh? Right here?
[Action: Gojou gets out of the car.],
Gojou,Go on ahead.
Ijichi,"Huh?! A-Are you testing me? You’re not going to hit me if I actually go on ahead, are you?"
Gojou,Just what do you think I am?
Ijichi,Ah! In that case…
[Action: Ijichi drives off.],
Gojou,Now…
Jougo,Urahhh!
[Action: Jougo appears from the sky and smashes into the road. Gojou dodges the attack.],
Jougo,Heh…
Gojou,Who are you?
"[Scene: At night, on the road back to Tokyo Metropolitan Jujutsu Technical High School. Ijichi drives Gojou.]",
Ijichi,We have a bit of time before your appointment with the principal. Did you want to stop anywhere?
Gojou,"It’s fine. I’ll show up early for a change.

Hmm…

Stop the car."
Ijichi,Huh? Right here?
[Action: Gojou gets out of the car.],
Gojou,Go on ahead.
Ijichi,"Huh?! A-Are you testing me? You’re not going to hit me if I actually go on ahead, are you?"
Gojou,Just what do you think I am?
Ijichi,"Ahh, in that case…"
[Action: Ijichi drives off.],
Gojou,Now…
Jougo,Urahhh!
[Action: Jougo appears from the sky and crashes into the ground. Gojou dodges the attack.],
Jougo,Heh…
Gojou,Who are you?
Jougo,Urahh!
[Action: Jougo summons a volcano near Gojou. It blasts fire at Gojou.],
Jougo,"Fufufufu… That was easier than I expected.

Hm?"
Gojou,Who are you… calling easy?
[Action: Gojou appears from the fire completely unscathed.],
Jougo,Ngh… Brat.
Gojou,"(Thoughts) He’s a cursed spirit, but he can communicate clearly.

(Thoughts) And the sheer amount of cursed energy… An unregistered special-grade?

(Thoughts) He’s likely stronger than Sukuna currently is.

Special-grades are classified as such because they’re special. Having them pop up this frequently throws everything off."
